0,1,2,3
explosion,1,military,07/27/1990
explosion,1,military,08/10/1990
explosion,1,military,11/01/1991
explosion,1,military,07/05/1992
explosion,1,military,12/14/1992
explosion,1,military,07/06/1993
explosion,1,military,03/17/1994
explosion,1,military,04/14/1994
explosion,1,military,06/29/1994
explosion,1,military,10/26/1994
explosion,1,military,11/25/1994
explosion,1,military,04/29/1995
explosion,1,military,11/22/1995
explosion,1,military,01/18/1996
explosion,1,military,01/22/1996
explosion,1,military,02/11/1996
explosion,1,military,07/06/1997
explosion,1,military,08/19/2002
explosion,1,military,11/02/2003
explosion,1,military,04/21/2005
explosion,1,military,06/11/2006
explosion,1,military,01/20/2007
explosion,1,military,04/27/2007
explosion,1,military,08/06/2011
explosion,1,military,06/14/2014
explosion,1,private,10/16/2000
explosion,1,private,08/01/1977
failure,1,commercial,01/27/1930
failure,1,commercial,02/20/1931
failure,1,commercial,03/25/1933
failure,1,commercial,06/24/1935
failure,1,commercial,06/09/1936
failure,1,commercial,09/05/1936
failure,1,commercial,02/09/1937
failure,1,commercial,08/02/1937
failure,1,commercial,10/01/1937
failure,1,commercial,01/10/1938
failure,1,commercial,02/24/1939
failure,1,commercial,08/31/1940
failure,1,commercial,12/04/1940
failure,1,commercial,02/23/1945
failure,1,commercial,07/11/1946
failure,1,commercial,07/13/1947
failure,1,commercial,10/24/1947
failure,1,commercial,11/11/1947
failure,1,commercial,01/06/1948
failure,1,commercial,01/11/1948
failure,1,commercial,05/20/1948
failure,1,commercial,07/04/1948
failure,1,commercial,10/23/1948
failure,1,commercial,01/02/1949
failure,1,commercial,11/01/1949
failure,1,commercial,12/12/1949
failure,1,commercial,11/03/1950
failure,1,commercial,11/21/1950
failure,1,commercial,05/26/1952
failure,1,commercial,05/02/1953
failure,1,commercial,07/12/1953
failure,1,commercial,01/10/1954
failure,1,commercial,01/12/1954
failure,1,commercial,04/08/1954
failure,1,commercial,12/12/1954
failure,1,commercial,06/30/1956
failure,1,commercial,11/24/1956
failure,1,commercial,01/31/1957
failure,1,commercial,04/15/1957
failure,1,commercial,05/05/1957
failure,1,commercial,11/04/1957
failure,1,commercial,12/23/1957
failure,1,commercial,02/06/1958
failure,1,commercial,01/11/1959
failure,1,commercial,06/12/1959
failure,1,commercial,09/29/1959
failure,1,commercial,10/26/1959
failure,1,commercial,10/30/1959
failure,1,commercial,11/24/1959
failure,1,commercial,12/13/1959
failure,1,commercial,12/21/1959
failure,1,commercial,01/03/1960
failure,1,commercial,03/19/1960
failure,1,commercial,06/14/1960
failure,1,commercial,07/14/1960
failure,1,commercial,07/16/1960
failure,1,commercial,04/03/1961
failure,1,commercial,06/13/1961
failure,1,commercial,09/17/1961
failure,1,commercial,11/22/1961
failure,1,commercial,12/21/1961
failure,1,commercial,03/01/1962
failure,1,commercial,06/28/1962
failure,1,commercial,07/09/1962
failure,1,commercial,07/22/1962
failure,1,commercial,01/14/1963
failure,1,commercial,08/12/1963
failure,1,commercial,09/04/1963
failure,1,commercial,09/12/1963
failure,1,commercial,12/08/1963
failure,1,commercial,05/20/1964
failure,1,commercial,06/20/1964
failure,1,commercial,11/15/1964
failure,1,commercial,12/21/1964
failure,1,commercial,08/16/1965
failure,1,commercial,08/20/1965
failure,1,commercial,11/08/1965
failure,1,commercial,11/11/1965
failure,1,commercial,02/04/1966
failure,1,commercial,09/22/1966
failure,1,commercial,03/09/1967
failure,1,commercial,01/06/1968
failure,1,commercial,11/22/1968
failure,1,commercial,12/31/1968
failure,1,commercial,01/18/1969
failure,1,commercial,04/16/1969
failure,1,commercial,07/06/1969
failure,1,commercial,07/12/1969
failure,1,commercial,09/14/1969
failure,1,commercial,10/13/1969
failure,1,commercial,04/28/1970
failure,1,commercial,09/03/1970
failure,1,commercial,01/07/1972
failure,1,commercial,02/05/1972
failure,1,commercial,10/01/1972
failure,1,commercial,10/13/1972
failure,1,commercial,10/13/1972
failure,1,commercial,12/08/1972
failure,1,commercial,12/29/1972
failure,1,commercial,12/31/1972
failure,1,commercial,11/20/1974
failure,1,commercial,01/15/1975
failure,1,commercial,06/24/1975
failure,1,commercial,08/07/1975
failure,1,commercial,12/18/1977
failure,1,commercial,09/25/1978
failure,1,commercial,12/04/1978
failure,1,commercial,12/28/1978
failure,1,commercial,01/30/1979
failure,1,commercial,03/10/1979
failure,1,commercial,05/30/1979
failure,1,commercial,11/28/1979
failure,1,commercial,01/23/1982
failure,1,commercial,01/11/1983
failure,1,commercial,01/30/1984
failure,1,commercial,05/30/1984
failure,1,commercial,06/19/1984
failure,1,commercial,08/24/1984
failure,1,commercial,09/07/1984
failure,1,commercial,08/12/1985
failure,1,commercial,12/12/1985
failure,1,commercial,01/28/1986
failure,1,commercial,05/08/1987
failure,1,commercial,12/08/1988
failure,1,commercial,03/18/1989
failure,1,commercial,06/29/1989
failure,1,commercial,09/08/1989
failure,1,commercial,11/28/1989
failure,1,commercial,12/26/1989
failure,1,commercial,01/25/1990
failure,1,commercial,01/29/1990
failure,1,commercial,05/10/1990
failure,1,commercial,09/14/1990
failure,1,commercial,10/03/1990
failure,1,commercial,02/01/1991
failure,1,commercial,04/05/1991
failure,1,commercial,05/13/1991
failure,1,commercial,05/23/1991
failure,1,commercial,05/26/1991
failure,1,commercial,07/10/1991
failure,1,commercial,09/18/1991
failure,1,commercial,11/20/1991
failure,1,commercial,02/09/1992
failure,1,commercial,07/13/1992
failure,1,commercial,07/31/1992
failure,1,commercial,09/16/1992
failure,1,commercial,12/13/1992
failure,1,commercial,02/28/1993
failure,1,commercial,07/31/1993
failure,1,commercial,03/18/1994
failure,1,commercial,03/18/1994
failure,1,commercial,04/03/1994
failure,1,commercial,06/13/1994
failure,1,commercial,06/18/1994
failure,1,commercial,06/18/1994
failure,1,commercial,07/14/1994
failure,1,commercial,09/08/1994
failure,1,commercial,10/31/1994
failure,1,commercial,12/13/1994
failure,1,commercial,01/10/1995
failure,1,commercial,02/16/1995
failure,1,commercial,08/21/1995
failure,1,commercial,09/02/1995
failure,1,commercial,02/05/1996
failure,1,commercial,07/17/1996
failure,1,commercial,09/25/1996
failure,1,commercial,11/07/1996
failure,1,commercial,11/12/1996
failure,1,commercial,12/09/1996
failure,1,commercial,12/22/1996
failure,1,commercial,01/09/1997
failure,1,commercial,01/29/1997
failure,1,commercial,05/08/1997
failure,1,commercial,08/06/1997
failure,1,commercial,08/07/1997
failure,1,commercial,09/26/1997
failure,1,commercial,11/08/1997
failure,1,commercial,12/15/1997
failure,1,commercial,12/19/1997
failure,1,commercial,05/05/1998
failure,1,commercial,06/25/1998
failure,1,commercial,08/04/1998
failure,1,commercial,08/24/1998
failure,1,commercial,08/29/1998
failure,1,commercial,09/02/1998
failure,1,commercial,12/11/1998
failure,1,commercial,01/13/1999
failure,1,commercial,04/07/1999
failure,1,commercial,06/09/1999
failure,1,commercial,06/25/1999
failure,1,commercial,10/31/1999
failure,1,commercial,01/30/2000
failure,1,commercial,01/31/2000
failure,1,commercial,03/05/2000
failure,1,commercial,03/17/2000
failure,1,commercial,04/05/2000
failure,1,commercial,04/19/2000
failure,1,commercial,07/13/2000
failure,1,commercial,07/17/2000
failure,1,commercial,07/19/2000
failure,1,commercial,08/23/2000
failure,1,commercial,10/06/2000
failure,1,commercial,10/08/2000
failure,1,commercial,10/10/2000
failure,1,commercial,10/31/2000
failure,1,commercial,01/23/2001
failure,1,commercial,01/27/2001
failure,1,commercial,03/24/2001
failure,1,commercial,03/29/2001
failure,1,commercial,08/10/2001
failure,1,commercial,08/24/2001
failure,1,commercial,10/10/2001
failure,1,commercial,11/19/2001
failure,1,commercial,11/24/2001
failure,1,commercial,05/07/2002
failure,1,commercial,05/07/2002
failure,1,commercial,07/01/2002
failure,1,commercial,07/16/2002
failure,1,commercial,08/22/2002
failure,1,commercial,11/06/2002
failure,1,commercial,12/17/2002
failure,1,commercial,01/08/2003
failure,1,commercial,01/08/2003
failure,1,commercial,03/06/2003
failure,1,commercial,03/28/2003
failure,1,commercial,05/08/2003
failure,1,commercial,05/28/2003
failure,1,commercial,06/15/2003
failure,1,commercial,06/22/2003
failure,1,commercial,07/23/2003
failure,1,commercial,08/04/2003
failure,1,commercial,09/20/2003
failure,1,commercial,11/08/2003
failure,1,commercial,02/10/2004
failure,1,commercial,05/11/2004
failure,1,commercial,05/25/2004
failure,1,commercial,08/13/2004
failure,1,commercial,08/27/2004
failure,1,commercial,10/14/2004
failure,1,commercial,10/19/2004
failure,1,commercial,10/24/2004
failure,1,commercial,11/18/2004
failure,1,commercial,11/21/2004
failure,1,commercial,11/22/2004
failure,1,commercial,11/28/2004
failure,1,commercial,01/13/2005
failure,1,commercial,02/16/2005
failure,1,commercial,08/16/2005
failure,1,commercial,12/08/2005
failure,1,commercial,02/05/2006
failure,1,commercial,06/21/2006
failure,1,commercial,08/04/2006
failure,1,commercial,08/27/2006
failure,1,commercial,11/18/2006
failure,1,commercial,12/10/2006
failure,1,commercial,01/01/2007
failure,1,commercial,03/08/2007
failure,1,commercial,03/11/2007
failure,1,commercial,03/17/2007
failure,1,commercial,06/04/2007
failure,1,commercial,07/24/2007
failure,1,commercial,08/16/2007
failure,1,commercial,11/30/2007
failure,1,commercial,12/03/2007
failure,1,commercial,12/05/2007
failure,1,commercial,05/17/2008
failure,1,commercial,06/08/2008
failure,1,commercial,06/10/2008
failure,1,commercial,06/18/2008
failure,1,commercial,06/29/2008
failure,1,commercial,07/31/2008
failure,1,commercial,08/03/2008
failure,1,commercial,09/01/2008
failure,1,commercial,09/19/2008
failure,1,commercial,09/27/2008
failure,1,commercial,01/01/2009
failure,1,commercial,02/12/2009
failure,1,commercial,03/12/2009
failure,1,commercial,06/01/2009
failure,1,commercial,06/30/2009
failure,1,commercial,08/02/2009
failure,1,commercial,09/25/2009
failure,1,commercial,09/03/2010
failure,1,commercial,09/21/2010
failure,1,commercial,01/09/2011
failure,1,commercial,06/20/2011
failure,1,commercial,07/08/2011
failure,1,commercial,09/25/2011
failure,1,commercial,10/13/2011
failure,1,commercial,04/20/2012
failure,1,commercial,05/14/2012
failure,1,commercial,06/11/2012
failure,1,commercial,09/12/2012
failure,1,commercial,10/07/2012
failure,1,commercial,11/30/2012
failure,1,commercial,12/09/2012
failure,1,commercial,03/08/2013
failure,1,commercial,10/16/2013
failure,1,commercial,02/16/2014
failure,1,commercial,02/21/2014
failure,1,commercial,05/08/2014
failure,1,commercial,12/28/2014
failure,1,commercial,08/16/2015
failure,1,commercial,02/24/2016
failure,1,commercial,04/13/2016
failure,1,commercial,05/19/2016
failure,1,commercial,01/16/2017
failure,1,commercial,10/14/2017
failure,1,commercial,12/13/2017
failure,1,commercial,12/31/2017
failure,1,commercial,02/10/2018
failure,1,commercial,02/18/2018
failure,1,commercial,03/12/2018
failure,1,commercial,09/28/2018
failure,1,commercial,03/10/2019
failure,1,commercial,08/29/1948
failure,1,commercial,03/29/1953
failure,1,commercial,04/10/1953
failure,1,commercial,02/05/1955
failure,1,commercial,02/18/1956
failure,1,commercial,04/05/1960
failure,1,commercial,12/02/1968
failure,1,commercial,12/31/1968
failure,1,commercial,03/31/1971
failure,1,commercial,05/18/1972
failure,1,commercial,09/10/1972
failure,1,commercial,05/23/1974
failure,1,commercial,04/14/1976
failure,1,commercial,10/13/1976
failure,1,commercial,05/25/1979
failure,1,commercial,09/06/1985
failure,1,commercial,03/24/1986
failure,1,commercial,05/11/1987
failure,1,commercial,07/19/1989
failure,1,commercial,07/19/1989
failure,1,commercial,03/31/1993
failure,1,commercial,08/21/1995
failure,1,commercial,07/06/1996
failure,1,commercial,05/25/2002
failure,1,commercial,12/19/2005
failure,1,commercial,12/19/2005
failure,1,commercial,12/14/1920
failure,1,commercial,05/26/1928
failure,1,commercial,11/15/1928
failure,1,commercial,02/23/1934
failure,1,commercial,08/31/1934
failure,1,commercial,11/15/1934
failure,1,commercial,12/22/1934
failure,1,commercial,05/18/1935
failure,1,commercial,10/07/1935
failure,1,commercial,04/17/1936
failure,1,commercial,11/17/1936
failure,1,commercial,11/19/1936
failure,1,commercial,12/09/1936
failure,1,commercial,12/18/1936
failure,1,commercial,12/19/1936
failure,1,commercial,12/27/1936
failure,1,commercial,12/24/1937
failure,1,commercial,10/25/1938
failure,1,commercial,08/09/1940
failure,1,commercial,12/04/1940
failure,1,commercial,02/15/1942
failure,1,commercial,07/28/1943
failure,1,commercial,11/19/1943
failure,1,commercial,08/11/1945
failure,1,commercial,11/13/1945
failure,1,commercial,04/01/1946
failure,1,commercial,08/07/1946
failure,1,commercial,09/27/1946
failure,1,commercial,10/10/1946
failure,1,commercial,11/05/1946
failure,1,commercial,11/11/1946
failure,1,commercial,12/24/1946
failure,1,commercial,02/15/1947
failure,1,commercial,03/05/1947
failure,1,commercial,03/14/1947
failure,1,commercial,05/16/1947
failure,1,commercial,07/16/1947
failure,1,commercial,08/28/1947
failure,1,commercial,01/06/1948
failure,1,commercial,01/11/1948
failure,1,commercial,05/22/1948
failure,1,commercial,07/29/1948
failure,1,commercial,08/01/1948
failure,1,commercial,11/22/1948
failure,1,commercial,12/21/1948
failure,1,commercial,02/24/1949
failure,1,commercial,03/18/1949
failure,1,commercial,05/04/1949
failure,1,commercial,07/12/1949
failure,1,commercial,08/19/1949
failure,1,commercial,10/28/1949
failure,1,commercial,11/01/1949
failure,1,commercial,12/01/1949
failure,1,commercial,12/12/1949
failure,1,commercial,06/12/1950
failure,1,commercial,06/14/1950
failure,1,commercial,12/08/1950
failure,1,commercial,12/13/1950
failure,1,commercial,12/13/1950
failure,1,commercial,12/15/1950
failure,1,commercial,01/14/1951
failure,1,commercial,02/03/1951
failure,1,commercial,03/02/1951
failure,1,commercial,03/11/1951
failure,1,commercial,12/13/1951
failure,1,commercial,02/19/1952
failure,1,commercial,02/28/1952
failure,1,commercial,05/05/1952
failure,1,commercial,05/13/1952
failure,1,commercial,05/26/1952
failure,1,commercial,09/15/1952
failure,1,commercial,10/05/1952
failure,1,commercial,10/14/1952
failure,1,commercial,01/05/1953
failure,1,commercial,03/27/1953
failure,1,commercial,05/09/1953
failure,1,commercial,06/17/1953
failure,1,commercial,09/01/1953
failure,1,commercial,04/30/1954
failure,1,commercial,05/31/1954
failure,1,commercial,08/09/1954
failure,1,commercial,09/27/1954
failure,1,commercial,10/28/1954
failure,1,commercial,10/31/1954
failure,1,commercial,12/25/1954
failure,1,commercial,12/25/1954
failure,1,commercial,02/13/1955
failure,1,commercial,03/06/1955
failure,1,commercial,07/27/1955
failure,1,commercial,09/22/1955
failure,1,commercial,10/10/1955
failure,1,commercial,11/17/1955
failure,1,commercial,02/20/1956
failure,1,commercial,02/25/1956
failure,1,commercial,07/15/1956
failure,1,commercial,11/27/1956
failure,1,commercial,12/22/1956
failure,1,commercial,03/02/1957
failure,1,commercial,04/15/1957
failure,1,commercial,05/09/1957
failure,1,commercial,08/15/1957
failure,1,commercial,09/03/1957
failure,1,commercial,09/18/1957
failure,1,commercial,11/04/1957
failure,1,commercial,11/15/1957
failure,1,commercial,12/18/1957
failure,1,commercial,12/23/1957
failure,1,commercial,03/24/1958
failure,1,commercial,04/07/1958
failure,1,commercial,04/14/1958
failure,1,commercial,05/18/1958
failure,1,commercial,06/09/1958
failure,1,commercial,09/05/1958
failure,1,commercial,10/14/1958
failure,1,commercial,11/03/1958
failure,1,commercial,12/30/1958
failure,1,commercial,01/11/1959
failure,1,commercial,08/03/1959
failure,1,commercial,09/24/1959
failure,1,commercial,10/30/1959
failure,1,commercial,11/21/1959
failure,1,commercial,12/13/1959
failure,1,commercial,01/03/1960
failure,1,commercial,03/19/1960
failure,1,commercial,04/12/1960
failure,1,commercial,04/22/1960
failure,1,commercial,05/15/1960
failure,1,commercial,11/23/1960
failure,1,commercial,03/09/1961
failure,1,commercial,06/17/1961
failure,1,commercial,10/07/1961
failure,1,commercial,11/01/1961
failure,1,commercial,11/08/1961
failure,1,commercial,11/23/1961
failure,1,commercial,01/22/1962
